track_id,track_name,artist_name,genre,key,mode,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity
TRK000190,Track_0190,Artist_106,jazz,5,0,0.248,0.6569,-10.792,0.1534,0.1194,0.0689,0.0676,0.4008,108.86,212169,41
TRK000191,Track_0191,Artist_239,hip-hop,10,0,0.6328,0.4848,-12.452,0.1529,0.3923,0.2042,0.1358,0.484,140.47,196007,47
TRK000192,Track_0192,Artist_220,hip-hop,0,0,0.4916,1.5717372253399469,-5.787,0.1411,0.1791,0.1875,0.4169,0.6774,107.84,198884,49
TRK000193,Track_0193,Artist_212,rnb,3,0,0.8958,0.6488,-10.914,0.012,0.3032,0.0036,0.1728,0.7211,118.92,266308,42
TRK000194,Track_0194,Artist_127,metal,1,1,0.3732,0.6141,-10.574,0.1517,0.4025,0.2453,0.1065,0.2173,168.86,219107,41
TRK000195,Track_0195,Artist_335,rnb,3,0,0.7782,0.4847,-12.592,0.0549,0.2678,0.0695,0.4386,0.6628,132.74,208419,50
TRK000196,Track_0196,Artist_031,pop,4,1,0.3732,0.3276,-16.814,0.1649,0.4652,0.3347,0.2748,0.2413,106.89,190404,36
TRK000197,Track_0197,Artist_120,rock,7,0,0.7102,0.4745,-11.667,0.1623,0.6651,0.1325,0.2191,0.2902,91.28,195576,56
TRK000198,Track_0198,Artist_042,jazz,3,1,0.6905,0.4225,-14.004,0.1235,0.4275,0.0412,0.1178,0.6422,118.29,258628,45
TRK000199,Track_0199,Artist_119,rock,1,1,0.6468,0.5418,-10.956,0.121,0.3365,0.0428,0.4824,0.3172,144.06,168765,42
TRK000200,Track_0200,Artist_336,classical,2,1,0.6858,0.6125,-6.755,0.2071,0.4046,0.032,0.2253,0.5092,105.48,240136,38
TRK000201,Track_0201,Artist_128,electronic,11,0,0.3875,0.7911,-4.776,0.3004,0.0413,0.2827,0.2076,0.5541,120.79,241797,42
TRK000202,Track_0202,Artist_318,electronic,11,0,0.633,0.787,-2.855,0.2241,0.4121,0.2142,0.181,0.5971,104.76,219703,70
TRK000203,Track_0203,Artist_173,country,2,1,0.3194,0.4624,-15.306,0.19,0.3114,0.0385,0.118,0.2432,110.58,201454,42
TRK000204,Track_0204,Artist_245,jazz,2,1,0.4705,0.3428,-19.961,0.0373,0.6574,0.1016,0.1847,0.2028,86.23,143308,48
TRK000205,Track_0205,Artist_160,pop,0,0,0.5135,0.7413,-8.0,0.1152,0.124,0.0232,0.2394,0.4037,127.89,239886,49
TRK000206,Track_0206,Artist_093,pop,11,1,0.7451,0.5794,-11.748,0.2407,0.4487,0.0174,0.1888,0.3942,124.34,138222,62
TRK000207,Track_0207,Artist_267,,8,0,0.5204,0.2101,-16.168,0.0685,0.7004,0.0958,0.2841,0.335,161.59,217507,51
TRK000208,Track_0208,Artist_339,hip-hop,9,0,0.3766,0.4943,-15.611,0.1132,0.5014,0.1168,0.1533,0.2943,123.21,212344,50
TRK000209,Track_0209,Artist_092,rock,3,0,0.5367,0.8965,-4.451,0.3271,0.3233,0.0822,0.4231,0.3571,100.22,244561,65
TRK000210,Track_0210,Artist_272,hip-hop,7,1,0.8625,0.5187,-11.698,0.1509,0.3576,0.0394,0.3036,0.5676,160.83,169692,64
TRK000211,Track_0211,Artist_092,classical,0,1,0.4951,0.6955,-8.478,0.3878,0.1792,0.0978,0.1973,0.4004,130.37,167467,46
TRK000212,Track_0212,Artist_251,country,8,0,0.65,0.1572,-20.92,0.419,0.786,0.1389,0.4339,0.4458,125.46,234056,18
TRK000213,Track_0213,Artist_276,electronic,6,1,0.8718,0.5336,-11.472,0.2476,,0.0165,0.1184,0.6943,119.76,202313,64
TRK000214,Track_0214,Artist_157,hip-hop,3,1,0.9421,0.2213,-16.757,0.0635,0.7625,0.0712,0.2257,0.793,124.38,119230,64
TRK000215,Track_0215,Artist_258,rock,8,0,0.7939,0.6301,-6.759,0.3342,0.5921,0.0847,0.2939,0.7444,95.91,209720,66
TRK000216,Track_0216,Artist_096,,7,1,0.8927,0.8557,-5.103,0.0465,0.1125,0.1296,0.2281,0.5553,117.72,291348,57
TRK000217,Track_0217,Artist_028,rock,5,1,0.6358,0.7269,-9.802,0.4061,0.4872,0.004,0.432,0.1994,113.86,234687,48
TRK000218,Track_0218,Artist_034,electronic,2,1,0.8988,0.5349,-8.856,0.2588,0.5384,0.0263,0.0508,0.3683,129.99,156648,43
TRK000219,Track_0219,Artist_157,jazz,0,0,0.4923,0.3405,-18.879,0.2619,0.7593,0.1904,0.2845,0.3003,151.27,231135,22
TRK000220,Track_0220,Artist_316,pop,11,1,0.8355,0.3407,-12.565,0.1088,0.4009,0.0276,0.3047,0.2558,147.05,254225,59
TRK000221,,Artist_045,pop,3,0,0.487,0.6862,-5.946,0.1096,0.0286,0.0085,0.2741,0.3984,134.32,132373,67
TRK000222,Track_0222,Artist_160,pop,3,0,0.8696,0.7759,-3.654,0.1754,0.4167,0.1785,0.3725,0.7187,71.75,197064,79
TRK000223,Track_0223,Artist_246,rnb,8,1,0.6701,0.7746,-5.452,0.0878,0.4158,0.0914,0.1565,0.5213,107.83,268479,60
TRK000224,Track_0224,Artist_071,jazz,3,1,0.4629,0.3668,-20.577,0.175,1.0,0.1364,0.1015,0.4369,68.99,141410,57
TRK000225,,Artist_252,pop,4,1,0.3278,0.8219,-8.203,0.2165,0.0,0.1106,0.3199,0.3757,150.31,197402,50
TRK000226,Track_0226,Artist_107,rnb,8,1,0.4755,0.5342,-11.572,0.462,0.5532,0.154,0.2767,0.3138,116.63,200317,52
TRK000227,Track_0227,Artist_283,hip-hop,7,1,0.7786,0.5759,-12.817,0.2614,0.2398,0.2795,0.2798,0.9094,115.89,191300,49
TRK000228,Track_0228,Artist_203,hip-hop,7,1,0.5553,0.5817,-11.895,0.1843,0.2849,0.0527,0.1172,0.4976,100.81,271913,25
TRK000229,Track_0229,Artist_191,latin,0,0,0.3968,0.5361,-10.857,0.0968,0.3735,0.0401,0.2528,0.4364,155.4,265002,37
TRK000230,Track_0230,Artist_062,pop,5,1,0.7364,0.4335,-14.837,0.3356,0.6353,0.089,0.304,0.6851,122.86,196389,58
TRK000231,Track_0231,Artist_162,pop,5,0,0.8785,0.4994,-15.695,0.1505,,0.1044,0.315,0.778,116.81,164229,66
TRK000232,Track_0232,Artist_299,electronic,7,0,0.4831,0.7695,-5.123,0.3507,0.2366,0.2526,0.1392,0.4708,123.52,267283,50
TRK000233,Track_0233,Artist_007,pop,1,1,0.7441,0.357,-15.013,0.2149,0.7928,0.2096,0.7071,0.6981,125.67,244871,60
TRK000234,Track_0234,Artist_265,jazz,1,1,0.3335,0.6492,-10.266,0.0964,0.5539,0.2137,0.2475,0.3465,116.24,209243,55
TRK000235,Track_0235,Artist_172,pop,9,0,0.5927,0.6578,-7.963,0.0798,0.4668,0.0978,0.1895,0.7299,155.37,239470,67
TRK000236,Track_0236,Artist_252,pop,8,1,0.6049,0.8527,-5.032,0.3002,0.2287,0.1612,0.3571,0.3986,155.08,239138,53
TRK000237,Track_0237,Artist_232,pop,9,1,0.5717,0.5657,-8.626,0.107,0.4088,0.2447,0.0392,0.45,122.64,170645,31
TRK000238,Track_0238,Artist_151,hip-hop,3,0,0.2661,0.3379,-16.233,0.185,0.5597,0.0837,0.179,0.3281,98.24,183270,31
TRK000239,Track_0239,Artist_108,pop,11,1,0.7583,0.1944,-16.81,0.0564,0.9026,0.0984,0.1975,0.5242,129.17,210253,65
TRK000240,Track_0240,Artist_219,pop,3,0,0.6816,0.7546,-11.521,0.2235,0.0562,0.0598,0.2333,0.469,103.35,122999,57
TRK000241,Track_0241,Artist_049,rnb,7,1,0.7275,0.6285,,0.1003,0.3929,0.0534,0.1294,0.3006,159.97,194579,58
TRK000242,Track_0242,Artist_204,rock,1,1,0.5705,0.4966,-13.95,0.1426,0.3098,0.0905,0.1403,0.5634,164.0,174344,52
TRK000243,Track_0243,Artist_034,hip-hop,11,1,0.651,0.3588,-17.997,0.1829,0.6338,0.0085,0.161,0.4313,140.2,217713,51
TRK000244,Track_0244,Artist_227,pop,3,1,0.5623,0.7958,-3.943,0.3201,0.0145,0.139,0.174,0.5112,87.53,159323,58
TRK000245,Track_0245,Artist_220,rock,9,1,0.8039,0.3294,-14.797,0.0992,0.5985,0.0258,0.2622,0.8249,106.99,229322,46
TRK000246,Track_0246,Artist_030,rock,3,1,0.5682,0.5772,-15.715,0.0769,0.3011,0.1222,0.1533,0.455,114.42,220013,66
TRK000247,Track_0247,Artist_265,electronic,9,0,0.856,0.5183,-11.022,0.1503,0.3383,0.041,0.2443,0.5236,96.5,205417,49
TRK000248,Track_0248,Artist_146,pop,5,0,0.6753,0.7671,-5.817,0.0808,0.2172,0.1805,0.1511,0.2983,111.56,231113,68
TRK000249,Track_0249,Artist_275,rnb,0,0,0.5384,0.9368,-4.981,0.2798,0.0,0.263,0.5159,0.4253,126.56,236655,61
TRK000250,Track_0250,Artist_015,latin,2,1,0.6304,0.3274,-18.634,0.0358,0.3481,0.0086,0.1521,0.6059,134.81,199294,51
TRK000251,Track_0251,Artist_063,pop,8,1,0.5558,0.6908,-12.303,0.1726,0.4539,,0.172,0.4113,156.11,211593,54
TRK000252,Track_0252,Artist_173,pop,2,0,0.6171,0.5678,-12.251,0.182,0.4588,0.072,0.1358,0.6395,119.45,179460,45
TRK000253,Track_0253,Artist_066,pop,3,0,0.5228,0.5531,-12.223,0.1851,,0.0515,0.0565,0.2462,111.66,178935,41
TRK000254,Track_0254,Artist_116,electronic,6,1,0.555,0.634,-8.298,0.145,0.5413,0.0194,0.0551,0.3652,84.0,281124,44
TRK000255,Track_0255,Artist_231,pop,3,1,0.712,0.472,-13.023,0.0774,0.4129,0.1087,0.1051,0.3745,129.8,200897,58
TRK000256,Track_0256,Artist_051,rnb,1,0,0.6366,0.6793,-11.388,0.0996,0.2164,0.1504,0.2747,0.66,107.4,209472,62
TRK000257,Track_0257,Artist_237,classical,7,1,0.6647,0.4722,-13.087,0.0486,0.3868,0.092,0.0568,0.4762,114.24,206525,49
TRK000258,Track_0258,Artist_037,country,8,1,0.7744,0.6418,-10.439,0.1515,0.7014,0.2592,0.0779,0.4232,104.25,226718,52
TRK000259,Track_0259,Artist_062,electronic,8,1,0.5038,0.7621,-9.291,0.0899,0.2802,0.3412,0.2746,0.672,105.04,185521,63
TRK000260,Track_0260,Artist_206,metal,11,1,0.6242,0.5535,-15.319,,0.4817,0.1612,0.1792,0.6136,140.2,189849,29
TRK000261,Track_0261,Artist_277,pop,1,1,0.5798,0.7175,-6.841,0.1056,0.3665,0.2044,0.3249,0.6233,118.51,252165,39
TRK000262,Track_0262,Artist_060,hip-hop,5,1,0.294,0.4844,-12.361,0.0978,0.1821,0.257,0.3155,0.405,163.84,143070,29
TRK000263,Track_0263,Artist_105,rock,2,1,0.4938,0.6989,-7.4,0.2178,0.1942,0.1076,0.3376,0.3631,88.8,218411,54
TRK000264,Track_0264,Artist_323,latin,10,1,0.6257,0.6275,-11.797,0.0458,0.4544,0.1187,0.1114,0.7778,155.12,173058,34
TRK000265,Track_0265,Artist_346,electronic,6,0,0.8343,0.3883,-15.082,0.1903,0.611,0.1081,0.1084,0.5431,106.3,119593,54
TRK000266,Track_0266,Artist_203,country,1,0,0.4608,0.7032,-11.555,0.2807,0.6937,0.0312,0.0713,0.5517,118.56,206346,40
TRK000267,Track_0267,Artist_157,pop,8,0,0.3051,0.7284,-10.146,0.0557,0.1753,0.2852,0.2597,0.5112,133.96,158049,52
TRK000268,Track_0268,Artist_122,metal,0,1,0.6462,0.3375,-16.5,0.1016,0.8322,0.2228,0.176,0.2888,148.86,149999,39
TRK000269,Track_0269,Artist_214,hip-hop,3,0,0.9162,0.4051,-14.51,0.1349,0.74,0.0255,0.1127,0.9454,149.96,326810,66
TRK000270,Track_0270,Artist_207,hip-hop,8,1,0.7465,0.5271,-15.988,0.5409,0.4986,0.2389,0.1226,0.5655,149.42,234393,52
TRK000271,Track_0271,Artist_103,metal,6,0,-0.41960536071819476,0.4885,-15.58,0.0246,0.5699,0.0328,0.235,0.459,114.3,235497,50
TRK000272,Track_0272,Artist_008,hip-hop,9,0,0.558,0.7058,-9.276,0.0234,0.242,0.0536,0.431,0.4739,170.88,207603,69
TRK000273,Track_0273,Artist_053,hip-hop,6,0,0.523,0.4933,-11.039,0.3279,0.1515,0.0707,0.1999,0.665,137.35,156263,65
TRK000274,Track_0274,Artist_335,electronic,10,1,0.7069,0.5143,-14.475,0.1624,0.5486,0.0323,0.301,0.7627,55.0,202552,54
TRK000275,Track_0275,Artist_146,pop,6,0,0.7961,0.433,-14.165,0.0563,0.6441,0.2636,0.1835,0.5883,121.79,194015,49
TRK000276,Track_0276,Artist_169,rock,0,1,0.6879,0.4397,-13.787,0.0999,0.6657,0.1445,0.4164,0.2496,110.2,123407,45
TRK000277,Track_0277,Artist_164,pop,0,1,0.9294,0.3177,-17.561,0.2631,0.6937,0.0166,0.5089,0.5498,112.1,290608,78
TRK000278,Track_0278,Artist_274,pop,9,1,0.5927,1.715201082510057,-12.823,0.0507,0.6934,0.1813,0.2642,0.4735,138.7,205976,53
TRK000279,Track_0279,Artist_023,rnb,0,0,0.7907,0.4855,-16.279,,0.3587,0.0992,0.1791,0.4944,129.47,172524,60
TRK000280,Track_0280,Artist_029,electronic,4,1,0.6317,0.5467,-13.416,0.089,0.7176,0.1416,0.2519,0.3486,101.94,215542,57
TRK000281,Track_0281,Artist_097,rock,0,1,0.5436,0.6283,-7.021,0.0609,0.1938,0.3296,0.3865,0.2348,162.96,147961,48
TRK000282,Track_0282,Artist_170,hip-hop,3,0,0.543,0.091,-18.687,0.0766,0.8896,0.1213,0.1364,0.591,84.9,167796,56
TRK000283,Track_0283,Artist_235,hip-hop,7,0,0.3207,0.8377,-3.716,0.2084,0.2849,0.1076,0.1762,0.621,83.01,279140,42
TRK000284,Track_0284,Artist_172,electronic,2,1,0.3913,0.9062,,0.1175,0.0011,0.2515,0.2896,0.5494,90.47,186612,44
TRK000285,Track_0285,Artist_154,latin,5,1,0.7456,0.8751,-8.764,0.2288,0.2597,0.3058,0.2757,0.5748,133.32,209183,55
TRK000286,Track_0286,Artist_328,latin,11,0,0.8095,0.5729,-13.484,0.257,0.3654,0.0467,0.3746,0.6796,131.17,214657,65
TRK000287,Track_0287,Artist_057,hip-hop,0,0,0.5295,0.3477,-17.034,0.1822,0.6735,0.0075,0.3736,0.4467,98.13,202166,60
TRK000288,Track_0288,Artist_200,rock,0,0,0.4857,0.3641,-10.676,0.1779,0.6033,0.071,0.3642,0.3238,104.21,185759,38
TRK000289,Track_0289,Artist_190,hip-hop,3,1,0.6475,0.5986,-11.52,0.1811,0.2976,0.1472,0.604,0.621,120.77,312109,66
TRK000290,Track_0290,Artist_166,electronic,9,0,0.2842,0.6733,-7.55,0.0862,0.7319,0.1026,0.2293,0.5057,90.96,176654,43
TRK000291,Track_0291,Artist_282,hip-hop,4,0,,0.5035,-12.091,0.3911,0.3454,0.2481,0.0464,0.5115,143.24,169774,39
TRK000292,Track_0292,Artist_094,jazz,7,0,0.6155,0.5197,-11.783,0.174,0.0688,0.0094,0.0482,0.349,164.74,232078,34
TRK000293,Track_0293,Artist_333,electronic,0,0,0.7389,0.4899,-13.274,0.1673,0.3654,0.0414,0.5472,0.6316,115.91,152179,54
TRK000294,Track_0294,Artist_116,,8,0,0.5391,0.5646,-14.219,0.1108,0.459,0.0543,0.219,0.7021,130.59,255955,45
TRK000295,Track_0295,Artist_191,rock,0,0,0.6099,0.6496,-15.652,0.3462,0.2826,0.1216,0.1975,0.6052,123.92,200951,59
TRK000296,Track_0296,Artist_182,hip-hop,8,1,0.5534,0.3798,-12.824,0.1234,0.8035,0.0256,0.4676,0.8295,159.17,215806,59
TRK000297,Track_0297,Artist_297,pop,1,1,0.4338,0.6538,-10.974,0.2535,0.523,0.0793,0.2298,0.4415,175.23,223298,54
TRK000298,Track_0298,Artist_154,pop,10,0,0.8387,0.7408,-11.81,0.2255,0.2019,0.1281,0.1533,0.3775,110.87,194720,63
TRK000299,Track_0299,Artist_100,classical,3,0,0.3915,0.74,-6.756,0.206,0.0,0.2949,0.3744,0.3324,121.79,251206,38
TRK000300,Track_0300,Artist_008,hip-hop,2,0,0.3882,0.4927,-12.239,0.0954,0.2763,0.019,0.4126,0.2767,144.92,239238,30
TRK000301,Track_0301,Artist_127,pop,4,1,0.8731,0.7232,-6.401,0.0302,0.271,0.0653,0.3341,0.7965,130.55,233239,58
TRK000302,Track_0302,Artist_289,electronic,0,0,0.8122,0.6983,-6.182,0.2409,0.0201,0.0375,0.2742,0.8096,95.36,141856,71
TRK000303,Track_0303,Artist_004,classical,1,0,0.4888,0.5661,-13.568,0.4694,0.3677,0.2439,0.2587,0.4926,70.24,194310,42
TRK000304,Track_0304,Artist_313,rock,7,1,0.7051,0.5608,-13.587,0.0996,0.695,0.0746,0.2091,0.6163,104.17,204991,39
TRK000305,,Artist_190,country,3,0,0.5534,0.721,-8.839,0.0958,0.3407,0.1835,0.2701,0.8961,130.07,288195,65
TRK000306,Track_0306,Artist_049,latin,4,0,0.7677,0.7536,-5.612,0.185,0.2546,0.0798,0.3557,0.5096,109.86,146369,70
TRK000307,Track_0307,Artist_106,electronic,9,0,0.5265,0.2021,-24.18,0.1895,0.6106,0.0088,0.2439,0.3445,91.36,181281,53
TRK000308,Track_0308,Artist_194,jazz,1,0,0.4322,0.6694,-8.99,0.33,0.3633,0.0914,0.1993,0.3974,104.64,258671,48
TRK000309,Track_0309,Artist_111,pop,4,1,0.5847,0.6582,-7.468,0.0677,0.2952,0.1282,0.0213,0.3322,172.15,167755,58
TRK000310,Track_0310,Artist_038,latin,2,1,-0.775540904990018,0.7014,-44.17720433478118,0.1026,0.3416,0.0609,0.1774,0.3111,89.29,180404,53
TRK000311,Track_0311,Artist_233,hip-hop,5,0,0.332,0.725,-6.492,0.1247,0.4059,0.2626,0.4074,0.6865,112.08,285328,53
TRK000312,Track_0312,Artist_235,latin,3,0,0.7592,0.2931,-15.213,0.0273,0.8685,0.1103,0.0646,0.3567,106.44,226459,49
TRK000313,,Artist_042,electronic,0,0,0.5503,0.2513,-24.516,0.0391,0.7719,0.1098,0.229,0.3405,175.67,248608,49
TRK000314,Track_0314,Artist_099,pop,0,1,0.4979,0.1879,-16.317,0.1014,0.9043,0.0187,0.121,0.4173,79.66,242514,50
TRK000315,Track_0315,Artist_086,pop,10,0,0.8338,0.3078,-16.502,0.2964,0.6001,,0.2057,0.3187,98.91,215268,25
TRK000316,Track_0316,Artist_231,jazz,0,0,0.4046,0.8535,-2.287,0.1206,0.3504,0.0516,0.1533,0.3806,122.71,214115,58
TRK000317,Track_0317,,electronic,9,1,0.6942,0.702,-11.139,0.2932,0.1383,0.1445,0.2188,0.6042,125.63,249899,59
TRK000318,Track_0318,Artist_254,pop,10,0,0.8753,0.7297,-11.805,0.175,0.233,0.0049,0.2637,0.6204,152.33,171885,55
TRK000319,Track_0319,Artist_328,classical,5,0,0.7453,0.6412,-5.964,0.263,0.5814,0.063,0.1677,0.3801,149.44,288030,52
TRK000320,Track_0320,Artist_269,rnb,3,0,0.9258,0.547,-14.004,0.006,0.3663,0.0181,0.2116,0.7674,101.22,185967,64
TRK000321,Track_0321,Artist_112,hip-hop,9,1,0.4669,0.6089,-11.289,0.0537,0.1498,0.02,0.2642,0.3896,129.71,256039,37
TRK000322,Track_0322,Artist_038,hip-hop,11,1,0.435,,-7.119,0.2435,0.2115,0.0545,0.0666,0.5205,116.08,232765,48
TRK000323,Track_0323,Artist_215,pop,1,1,0.7101,0.3562,-14.462,0.1574,0.8943,0.1728,0.3902,0.5045,108.12,185368,44
TRK000324,Track_0324,Artist_320,country,11,0,0.7886,0.4762,-11.152,0.204,0.1151,0.3496,0.2527,0.7461,149.38,231760,41
TRK000325,Track_0325,Artist_341,rock,11,1,0.8549,0.4325,-13.994,0.1692,0.5859,0.1024,0.3023,0.6497,128.06,215736,57
TRK000326,Track_0326,Artist_081,rnb,1,1,0.2676,0.6107,-12.883,0.2068,0.2751,0.1544,0.2542,0.2289,165.58,130549,34
TRK000327,Track_0327,Artist_083,hip-hop,0,0,0.2553,0.4624,-12.272,0.2413,0.5074,0.2205,0.3193,0.5359,134.26,206096,44
TRK000328,Track_0328,Artist_014,electronic,8,0,0.4412,0.1287,-19.58,0.1842,0.8086,0.3681,0.0485,0.2084,146.9,153807,41
TRK000329,Track_0329,Artist_050,rock,0,0,0.8063,0.5619,-15.632,0.0674,0.611,0.3928,0.3384,0.463,55.0,232836,44
TRK000330,Track_0330,Artist_194,pop,7,1,0.7483,0.6446,-6.698,0.0414,0.3651,0.0816,0.1481,0.4392,123.47,203631,67
TRK000331,Track_0331,Artist_191,country,0,0,0.8063,0.5855,-16.59,0.0447,0.5964,0.0099,0.3248,0.1959,133.09,249484,61
TRK000332,Track_0332,Artist_130,hip-hop,8,0,0.7489,0.3633,-13.733,0.2468,0.8679,0.0386,0.0864,0.4046,135.67,178645,60
TRK000333,Track_0333,Artist_109,electronic,2,1,0.443,0.6348,-11.43,0.2721,0.3706,0.0205,0.1339,0.5429,164.3,151684,57
TRK000334,Track_0334,Artist_290,latin,1,0,0.8038,0.4866,-11.743,0.2561,0.4487,0.0596,0.3621,0.3369,138.35,161570,56
TRK000335,Track_0335,Artist_161,latin,0,1,0.6352,0.3771,-14.581,0.08,0.6908,0.0379,0.1329,0.7754,87.1,300904,52
TRK000336,Track_0336,Artist_283,rnb,2,0,-0.26981863487470126,0.8118,-6.222,0.2492,0.2908,0.0425,0.35,0.1612,136.15,346305,57
TRK000337,,Artist_337,pop,6,0,0.7624,0.3804,-14.638,0.4446,0.412,0.1673,0.2775,0.3853,144.52,300059,43
TRK000338,Track_0338,Artist_111,electronic,0,1,0.6432,0.4678,-13.899,0.3215,0.5747,0.0174,0.0857,0.2354,104.01,140694,48
TRK000339,Track_0339,Artist_071,rnb,9,1,0.5572,0.559,-10.132,0.0771,0.3954,0.1984,0.379,0.6616,109.57,148037,53
TRK000340,,Artist_333,hip-hop,7,0,0.648,0.6009,-5.973,0.7954677796586409,0.3234,0.0901,0.2735,0.6694,143.15,162070,57
TRK000341,Track_0341,Artist_222,pop,3,1,0.7672,0.8335,-8.615,0.0995,0.0422,0.0096,0.1152,0.6391,121.23,244836,90
TRK000342,Track_0342,Artist_102,country,11,1,0.7952,0.4795,-20.464,0.0531,0.4078,0.1263,0.2936,0.3198,151.8,304853,45
TRK000343,Track_0343,Artist_218,hip-hop,7,0,0.8554,0.5673,-12.434,0.14,0.6587,0.0365,0.2829,0.4178,126.38,250715,43
TRK000344,Track_0344,Artist_180,electronic,8,1,0.8128,0.6367,-11.057,0.1147,0.2978,0.3485,0.034,0.6836,60.09,218548,58
TRK000345,Track_0345,Artist_317,metal,2,0,0.703,0.4401,-15.149,0.093,0.7658,0.0547,0.1294,0.3987,122.85,168398,54
TRK000346,Track_0346,Artist_090,electronic,8,1,0.6774,0.7696,-9.106,0.5911,0.2539,0.4009,0.1998,0.5231,110.1,197145,47
TRK000347,Track_0347,Artist_346,hip-hop,6,0,0.6203,0.5293,-10.437,0.1594,0.2669,0.1871,0.125,0.5011,138.5,213988,53
TRK000348,Track_0348,Artist_327,hip-hop,11,0,0.5822,0.689,-11.882,0.3863,0.3454,0.173,0.1832,0.4788,133.12,249720,54
TRK000349,Track_0349,,hip-hop,5,1,0.575,0.2984,-16.444,0.105,0.4878,0.0331,0.234,0.0983,94.88,187542,44
TRK000350,Track_0350,Artist_058,,8,1,0.7057,0.4647,-12.373,0.1762,0.6446,0.1431,0.2912,0.2906,126.83,228053,48
TRK000351,Track_0351,Artist_187,country,4,0,0.5844,0.8695,-4.175,0.2289,0.0931,0.0845,0.1939,0.3821,136.29,222378,61
TRK000352,Track_0352,Artist_016,country,0,1,0.6108,0.8556,-4.106,0.1372,0.2984,0.0836,0.0797,0.4934,133.72,214515,72
TRK000353,Track_0353,Artist_105,rock,1,0,0.5035,0.4413,-12.203,0.087,0.8167,0.1784,0.2175,0.4472,148.64,192204,33
TRK000354,Track_0354,Artist_152,rock,10,1,0.7208,0.3023,-17.232,0.0742,0.3854,0.3728,0.1341,0.489,92.66,215443,30
TRK000355,Track_0355,Artist_339,rnb,8,1,0.8031,0.694,-9.495,0.0708,0.223,0.2504,0.3331,0.8679,116.91,205684,56
TRK000356,Track_0356,Artist_347,pop,4,1,0.3472,0.3123,-16.06,0.3628,0.47,0.1022,0.3277,0.0623,58.9,174817,53
TRK000357,Track_0357,Artist_053,electronic,8,1,0.7958,0.4664,-12.419,0.087,0.9221,0.0458,0.1339,0.6265,154.33,249803,54
TRK000358,Track_0358,Artist_312,hip-hop,0,1,0.8993,0.7294,-5.996,0.8951987527823462,0.1913,0.0888,0.3504,0.5684,124.7,280860,68
TRK000359,Track_0359,Artist_032,jazz,0,1,0.2533,0.8189,-9.752,0.1959,0.0,0.3857,0.1648,0.8062,118.87,217654,37
TRK000360,Track_0360,Artist_262,pop,6,1,0.6821,0.5663,-11.946,0.2132,0.837,0.0533,0.15,0.5361,118.41,207930,75
TRK000361,Track_0361,Artist_296,jazz,7,0,0.789,0.7679,-9.449,0.0841,0.1014,0.1113,0.2854,0.5727,135.45,244144,53
TRK000362,Track_0362,Artist_311,hip-hop,11,1,0.7476,0.806,-5.034,,0.0,0.0824,0.2372,0.7179,151.14,218338,67
TRK000363,Track_0363,Artist_078,electronic,9,1,0.6083,0.2915,-15.989,0.1121,0.5,0.0737,0.261,0.4612,113.85,261315,40
TRK000364,Track_0364,Artist_312,pop,3,0,0.4844,0.9281,-4.185,0.2185,0.0977,0.0219,0.0856,0.5244,133.47,214785,53
TRK000365,Track_0365,Artist_041,hip-hop,9,1,0.7888,0.3216,-18.529,0.232,0.6866,0.0703,0.3225,0.6244,133.14,236377,55
TRK000366,Track_0366,Artist_182,electronic,5,1,0.3712,0.7695,-5.758,0.0184,0.08,0.1724,0.1036,0.7583,60.44,288006,54
TRK000367,Track_0367,Artist_164,pop,9,0,0.7763,0.3448,-16.707,0.0914,0.5679,0.1031,0.1809,0.6853,102.18,267046,66
TRK000368,Track_0368,Artist_111,pop,2,0,0.8188,0.4089,,0.1065,0.6007,0.1839,0.3354,0.5348,134.19,202942,42
TRK000369,Track_0369,,pop,0,0,0.5867,0.7287,-4.069,0.121,0.5096,0.1166,0.1466,0.8888,156.55,258663,55
TRK000370,Track_0370,Artist_270,rock,0,1,0.4193,0.7695,-4.87,0.2625,0.2905,0.192,0.3558,0.5948,160.05,161948,41
TRK000371,Track_0371,Artist_118,pop,11,1,0.6787,0.6717,-8.71,0.1033,0.2269,0.0904,0.3199,0.3929,87.71,200957,60
TRK000372,Track_0372,Artist_231,latin,0,1,0.6991,0.578,-7.267,0.0396,0.3808,0.0967,0.279,0.5768,149.98,247510,40
TRK000373,Track_0373,Artist_144,hip-hop,11,1,0.689,0.346,-15.859,0.2636,0.7926,0.1443,0.0874,0.4421,150.93,278840,50
TRK000374,Track_0374,Artist_131,country,8,0,0.3104,0.7879,-7.721,0.1617,0.5145,0.1977,0.1016,0.368,133.56,176185,36
TRK000375,Track_0375,Artist_310,metal,1,1,0.7912,0.4276,-16.078,0.3332,0.3735,0.0159,0.0822,0.6123,65.44,208770,50
TRK000376,Track_0376,Artist_033,pop,10,0,0.5579,0.6632,-10.958,0.2118,0.5374,0.341,0.317,0.1949,106.96,210136,44
TRK000377,Track_0377,Artist_258,jazz,1,0,0.7573,0.646,-9.803,0.1366,0.2977,0.0747,0.2543,0.9054,125.03,205851,48
TRK000378,Track_0378,Artist_261,rnb,1,0,0.2502,0.5756,-10.317,0.0865,,0.0215,0.1445,0.4742,115.39,155271,45
